"year","zone","dwelling","count"
"1983","S01002204","House",0
"1984","S01002204","House",1
"2004","S01002205","All",0
"2005","S01002205","All",0
"2003","S01002205","All",0
"2002","S01002205","All",0
"1998","S01002205","All",0
"1999","S01002205","All",0
"2000","S01002205","All",1
"2001","S01002205","All",0
"1993","S01002205","All",0
"1994","S01002205","All",0
"1995","S01002205","All",0
"1996","S01002205","All",0
"1997","S01002205","All",0
"1980","S01002205","All",0
"1981","S01002205","All",0
"1982","S01002205","All",0
"1983","S01002205","All",0
"1984","S01002205","All",0
"1985","S01002205","All",2
"1986","S01002205","All",0
"1987","S01002205","All",0
"1988","S01002205","All",0
"1989","S01002205","All",0
"1990","S01002205","All",4
"1991","S01002205","All",2
"1992","S01002205","All",1
"1994","S01002205","Flat",0
"1987","S01002205","Flat",0
"1995","S01002205","Flat",0
"1996","S01002205","Flat",0
"1997","S01002205","Flat",0
"1988","S01002205","Flat",0
"1991","S01002205","Flat",2
"1980","S01002205","Flat",0
"1981","S01002205","Flat",0
"1989","S01002205","Flat",0
"1982","S01002205","Flat",0
"1992","S01002205","Flat",1
"1983","S01002205","Flat",0
"2004","S01002205","Flat",0
"1984","S01002205","Flat",0
"2005","S01002205","Flat",0
"1990","S01002205","Flat",4
"2003","S01002205","Flat",0
"1985","S01002205","Flat",2
"2002","S01002205","Flat",0
"1998","S01002205","Flat",0
"1999","S01002205","Flat",0
"1986","S01002205","Flat",0
"2000","S01002205","Flat",1
"2001","S01002205","Flat",0
"1993","S01002205","Flat",0
"1987","S01002205","House",0
"1994","S01002205","House",0
"2004","S01002205","House",0
"2000","S01002205","House",0
"1991","S01002205","House",0
"1985","S01002205","House",0
"1995","S01002205","House",0
"1996","S01002205","House",0
"2005","S01002205","House",0
"1988","S01002205","House",0
"1997","S01002205","House",0
"1990","S01002205","House",0
"1992","S01002205","House",0
"2001","S01002205","House",0
"1999","S01002205","House",0
"1980","S01002205","House",0
"1989","S01002205","House",0
"2003","S01002205","House",0
"1981","S01002205","House",0
"1993","S01002205","House",0
"1986","S01002205","House",0
"1982","S01002205","House",0
"2002","S01002205","House",0
"1998","S01002205","House",0
"1983","S01002205","House",0
"1984","S01002205","House",0
"2004","S01002206","All",0
"2005","S01002206","All",0
"2003","S01002206","All",0
"2002","S01002206","All",0
"1998","S01002206","All",0
"1999","S01002206","All",0
"2000","S01002206","All",0
"2001","S01002206","All",0
"1993","S01002206","All",0
"1994","S01002206","All",0
"1995","S01002206","All",0
"1996","S01002206","All",0
"1997","S01002206","All",0
"1980","S01002206","All",0
"1981","S01002206","All",0
"1982","S01002206","All",0
"1983","S01002206","All",0
"1984","S01002206","All",0
"1985","S01002206","All",0
"1986","S01002206","All",0
"1987","S01002206","All",0
"1988","S01002206","All",0
"1989","S01002206","All",0
"1990","S01002206","All",0
"1991","S01002206","All",0
"1992","S01002206","All",0
"1994","S01002206","Flat",0
"1987","S01002206","Flat",0
"1995","S01002206","Flat",0
"1996","S01002206","Flat",0
"1997","S01002206","Flat",0
"1988","S01002206","Flat",0
"1991","S01002206","Flat",0
"1980","S01002206","Flat",0
"1981","S01002206","Flat",0
"1989","S01002206","Flat",0
"1982","S01002206","Flat",0
"1992","S01002206","Flat",0
"1983","S01002206","Flat",0
"2004","S01002206","Flat",0
"1984","S01002206","Flat",0
"2005","S01002206","Flat",0
"1990","S01002206","Flat",0
"2003","S01002206","Flat",0
"1985","S01002206","Flat",0
"2002","S01002206","Flat",0
"1998","S01002206","Flat",0
"1999","S01002206","Flat",0
"1986","S01002206","Flat",0
"2000","S01002206","Flat",0
"2001","S01002206","Flat",0
"1993","S01002206","Flat",0
"1987","S01002206","House",0
"1994","S01002206","House",0
"2004","S01002206","House",0
"2000","S01002206","House",0
"1991","S01002206","House",0
"1985","S01002206","House",0
"1995","S01002206","House",0
"1996","S01002206","House",0
"2005","S01002206","House",0
"1988","S01002206","House",0
"1997","S01002206","House",0
"1990","S01002206","House",0
"1992","S01002206","House",0
"2001","S01002206","House",0
"1999","S01002206","House",0
"1980","S01002206","House",0
"1989","S01002206","House",0
"2003","S01002206","House",0
"1981","S01002206","House",0
"1993","S01002206","House",0
"1986","S01002206","House",0
"1982","S01002206","House",0
"2002","S01002206","House",0
"1998","S01002206","House",0
"1983","S01002206","House",0
"1984","S01002206","House",0
"2004","S01002207","All",2
"2005","S01002207","All",0
"2003","S01002207","All",1
"2002","S01002207","All",1
"1998","S01002207","All",1
"1999","S01002207","All",0
"2000","S01002207","All",4
"2001","S01002207","All",1
"1993","S01002207","All",4
"1994","S01002207","All",1
"1995","S01002207","All",3
"1996","S01002207","All",2
"1997","S01002207","All",0
"1980","S01002207","All",4
"1981","S01002207","All",3
"1982","S01002207","All",3
"1983","S01002207","All",3
"1984","S01002207","All",5
"1985","S01002207","All",8
"1986","S01002207","All",2
"1987","S01002207","All",5
"1988","S01002207","All",2
"1989","S01002207","All",7
"1990","S01002207","All",5
"1991","S01002207","All",2
"1992","S01002207","All",2
"1994","S01002207","Flat",1
"1987","S01002207","Flat",2
"1995","S01002207","Flat",1
"1996","S01002207","Flat",0
"1997","S01002207","Flat",0
"1988","S01002207","Flat",0
"1991","S01002207","Flat",0
"1980","S01002207","Flat",0
"1981","S01002207","Flat",1
"1989","S01002207","Flat",2
"1982","S01002207","Flat",0
"1992","S01002207","Flat",0
"1983","S01002207","Flat",0
"2004","S01002207","Flat",1
"1984","S01002207","Flat",1
"2005","S01002207","Flat",0
"1990","S01002207","Flat",0
"2003","S01002207","Flat",0
"1985","S01002207","Flat",0
"2002","S01002207","Flat",0
"1998","S01002207","Flat",0
"1999","S01002207","Flat",0
"1986","S01002207","Flat",0
"2000","S01002207","Flat",2
"2001","S01002207","Flat",1
"1993","S01002207","Flat",1
"1987","S01002207","House",3
"1994","S01002207","House",0
"2004","S01002207","House",1
"2000","S01002207","House",2
"1991","S01002207","House",2
"1985","S01002207","House",8
"1995","S01002207","House",2
"1996","S01002207","House",2
"2005","S01002207","House",0
"1988","S01002207","House",2
"1997","S01002207","House",0
"1990","S01002207","House",5
"1992","S01002207","House",2
"2001","S01002207","House",0
"1999","S01002207","House",0
"1980","S01002207","House",4
"1989","S01002207","House",5
"2003","S01002207","House",1
"1981","S01002207","House",2
"1993","S01002207","House",3
"1986","S01002207","House",2
"1982","S01002207","House",3
"2002","S01002207","House",1
"1998","S01002207","House",1
"1983","S01002207","House",3
"1984","S01002207","House",4
"2004","S01002208","All",0
"2005","S01002208","All",0
"2003","S01002208","All",0
"2002","S01002208","All",0
"1998","S01002208","All",0
"1999","S01002208","All",0
"2000","S01002208","All",0
"2001","S01002208","All",0
"1993","S01002208","All",0
"1994","S01002208","All",0
"1995","S01002208","All",0
"1996","S01002208","All",0
"1997","S01002208","All",0
"1980","S01002208","All",0
"1981","S01002208","All",0
"1982","S01002208","All",0
"1983","S01002208","All",0
"1984","S01002208","All",0
"1985","S01002208","All",0
"1986","S01002208","All",0
"1987","S01002208","All",0
"1988","S01002208","All",0
"1989","S01002208","All",0
"1990","S01002208","All",0
"1991","S01002208","All",0
"1992","S01002208","All",0
"1994","S01002208","Flat",0
"1987","S01002208","Flat",0
"1995","S01002208","Flat",0
"1996","S01002208","Flat",0
"1997","S01002208","Flat",0
"1988","S01002208","Flat",0
"1991","S01002208","Flat",0
"1980","S01002208","Flat",0
"1981","S01002208","Flat",0
"1989","S01002208","Flat",0
"1982","S01002208","Flat",0
"1992","S01002208","Flat",0
"1983","S01002208","Flat",0
"2004","S01002208","Flat",0
"1984","S01002208","Flat",0
"2005","S01002208","Flat",0
"1990","S01002208","Flat",0
"2003","S01002208","Flat",0
"1985","S01002208","Flat",0
"2002","S01002208","Flat",0
"1998","S01002208","Flat",0
"1999","S01002208","Flat",0
"1986","S01002208","Flat",0
"2000","S01002208","Flat",0
"2001","S01002208","Flat",0
"1993","S01002208","Flat",0
"1987","S01002208","House",0
"1994","S01002208","House",0
"2004","S01002208","House",0
"2000","S01002208","House",0
"1991","S01002208","House",0
"1985","S01002208","House",0
"1995","S01002208","House",0
"1996","S01002208","House",0
"2005","S01002208","House",0
"1988","S01002208","House",0
"1997","S01002208","House",0
"1990","S01002208","House",0
"1992","S01002208","House",0
"2001","S01002208","House",0
"1999","S01002208","House",0
"1980","S01002208","House",0
"1989","S01002208","House",0
"2003","S01002208","House",0
"1981","S01002208","House",0
"1993","S01002208","House",0
"1986","S01002208","House",0
"1982","S01002208","House",0
"2002","S01002208","House",0
"1998","S01002208","House",0
"1983","S01002208","House",0
"1984","S01002208","House",0
"2004","S01002209","All",0
"2005","S01002209","All",1
"2003","S01002209","All",0
"2002","S01002209","All",0
"1998","S01002209","All",0
"1999","S01002209","All",0
"2000","S01002209","All",0
"2001","S01002209","All",1
"1993","S01002209","All",0
"1994","S01002209","All",0
"1995","S01002209","All",0
"1996","S01002209","All",0
"1997","S01002209","All",0
"1980","S01002209","All",0
"1981","S01002209","All",0
"1982","S01002209","All",0
"1983","S01002209","All",1
"1984","S01002209","All",0
"1985","S01002209","All",0
"1986","S01002209","All",1
"1987","S01002209","All",0
"1988","S01002209","All",0
"1989","S01002209","All",0
"1990","S01002209","All",1
"1991","S01002209","All",0
"1992","S01002209","All",0
"1994","S01002209","Flat",0
"1987","S01002209","Flat",0
"1995","S01002209","Flat",0
"1996","S01002209","Flat",0
"1997","S01002209","Flat",0
"1988","S01002209","Flat",0
"1991","S01002209","Flat",0
"1980","S01002209","Flat",0
"1981","S01002209","Flat",0
"1989","S01002209","Flat",0
"1982","S01002209","Flat",0
"1992","S01002209","Flat",0
"1983","S01002209","Flat",1
"2004","S01002209","Flat",0
"1984","S01002209","Flat",0
"2005","S01002209","Flat",1
"1990","S01002209","Flat",0
"2003","S01002209","Flat",0
"1985","S01002209","Flat",0
"2002","S01002209","Flat",0
"1998","S01002209","Flat",0
"1999","S01002209","Flat",0
"1986","S01002209","Flat",1
"2000","S01002209","Flat",0
"2001","S01002209","Flat",1
"1993","S01002209","Flat",0
"1987","S01002209","House",0
"1994","S01002209","House",0
"2004","S01002209","House",0
"2000","S01002209","House",0
"1991","S01002209","House",0
"1985","S01002209","House",0
"1995","S01002209","House",0
"1996","S01002209","House",0
"2005","S01002209","House",0
"1988","S01002209","House",0
"1997","S01002209","House",0
"1990","S01002209","House",1
"1992","S01002209","House",0
"2001","S01002209","House",0
"1999","S01002209","House",0
"1980","S01002209","House",0
"1989","S01002209","House",0
"2003","S01002209","House",0
"1981","S01002209","House",0
"1993","S01002209","House",0
"1986","S01002209","House",0
"1982","S01002209","House",0
"2002","S01002209","House",0
"1998","S01002209","House",0
"1983","S01002209","House",0
"1984","S01002209","House",0
"2004","S01002210","All",0
"2005","S01002210","All",0
"2003","S01002210","All",0
"2002","S01002210","All",0
"1998","S01002210","All",0
"1999","S01002210","All",0
"2000","S01002210","All",0
"2001","S01002210","All",0
"1993","S01002210","All",0
"1994","S01002210","All",0
"1995","S01002210","All",0
"1996","S01002210","All",0
"1997","S01002210","All",0
"1980","S01002210","All",0
"1981","S01002210","All",0
"1982","S01002210","All",0
"1983","S01002210","All",0
"1984","S01002210","All",0
"1985","S01002210","All",0
"1986","S01002210","All",0
"1987","S01002210","All",0
"1988","S01002210","All",0
"1989","S01002210","All",0
"1990","S01002210","All",0
"1991","S01002210","All",0
"1992","S01002210","All",0
"1994","S01002210","Flat",0
"1987","S01002210","Flat",0
"1995","S01002210","Flat",0
"1996","S01002210","Flat",0
"1997","S01002210","Flat",0
"1988","S01002210","Flat",0
"1991","S01002210","Flat",0
"1980","S01002210","Flat",0
"1981","S01002210","Flat",0
"1989","S01002210","Flat",0
"1982","S01002210","Flat",0
"1992","S01002210","Flat",0
"1983","S01002210","Flat",0
"2004","S01002210","Flat",0
"1984","S01002210","Flat",0
"2005","S01002210","Flat",0
"1990","S01002210","Flat",0
"2003","S01002210","Flat",0
"1985","S01002210","Flat",0
"2002","S01002210","Flat",0
"1998","S01002210","Flat",0
"1999","S01002210","Flat",0
"1986","S01002210","Flat",0
"2000","S01002210","Flat",0
"2001","S01002210","Flat",0
"1993","S01002210","Flat",0
"1987","S01002210","House",0
"1994","S01002210","House",0
"2004","S01002210","House",0
"2000","S01002210","House",0
"1991","S01002210","House",0
"1985","S01002210","House",0
"1995","S01002210","House",0
"1996","S01002210","House",0
"2005","S01002210","House",0
"1988","S01002210","House",0
"1997","S01002210","House",0
"1990","S01002210","House",0
"1992","S01002210","House",0
"2001","S01002210","House",0
"1999","S01002210","House",0
"1980","S01002210","House",0
"1989","S01002210","House",0
"2003","S01002210","House",0
"1981","S01002210","House",0
"1993","S01002210","House",0
"1986","S01002210","House",0
"1982","S01002210","House",0
"2002","S01002210","House",0
"1998","S01002210","House",0
"1983","S01002210","House",0
"1984","S01002210","House",0
"2004","S01002211","All",9
"2005","S01002211","All",3
"2003","S01002211","All",7
"2002","S01002211","All",8
"1998","S01002211","All",4
"1999","S01002211","All",6
"2000","S01002211","All",7
"2001","S01002211","All",9
"1993","S01002211","All",7
"1994","S01002211","All",7
"1995","S01002211","All",7
"1996","S01002211","All",5
"1997","S01002211","All",5
"1980","S01002211","All",0
"1981","S01002211","All",3
"1982","S01002211","All",2
"1983","S01002211","All",2
"1984","S01002211","All",5
"1985","S01002211","All",2
"1986","S01002211","All",1
"1987","S01002211","All",6
"1988","S01002211","All",8
"1989","S01002211","All",11
"1990","S01002211","All",19
"1991","S01002211","All",14
"1992","S01002211","All",10
"1994","S01002211","Flat",7
"1987","S01002211","Flat",6
"1995","S01002211","Flat",7
"1996","S01002211","Flat",5
"1997","S01002211","Flat",5
"1988","S01002211","Flat",8
"1991","S01002211","Flat",14
"1980","S01002211","Flat",0
"1981","S01002211","Flat",3
"1989","S01002211","Flat",11
"1982","S01002211","Flat",2
"1992","S01002211","Flat",10
"1983","S01002211","Flat",1
"2004","S01002211","Flat",9
"1984","S01002211","Flat",2
"2005","S01002211","Flat",3
"1990","S01002211","Flat",19
"2003","S01002211","Flat",7
"1985","S01002211","Flat",0
"2002","S01002211","Flat",8
"1998","S01002211","Flat",4
"1999","S01002211","Flat",6
"1986","S01002211","Flat",1
"2000","S01002211","Flat",7
"2001","S01002211","Flat",9
"1993","S01002211","Flat",7
"1987","S01002211","House",0
"1994","S01002211","House",0
"2004","S01002211","House",0
"2000","S01002211","House",0
"1991","S01002211","House",0
"1985","S01002211","House",2
"1995","S01002211","House",0
"1996","S01002211","House",0
"2005","S01002211","House",0
"1988","S01002211","House",0
"1997","S01002211","House",0
"1990","S01002211","House",0
"1992","S01002211","House",0
"2001","S01002211","House",0
"1999","S01002211","House",0
"1980","S01002211","House",0
"1989","S01002211","House",0
"2003","S01002211","House",0
"1981","S01002211","House",0
"1993","S01002211","House",0
"1986","S01002211","House",0
"1982","S01002211","House",0
"2002","S01002211","House",0
"1998","S01002211","House",0
"1983","S01002211","House",1
"1984","S01002211","House",3
"2004","S01002212","All",6
"2005","S01002212","All",7
"2003","S01002212","All",11
"2002","S01002212","All",11
"1998","S01002212","All",3
"1999","S01002212","All",5
"2000","S01002212","All",5
"2001","S01002212","All",8
"1993","S01002212","All",6
"1994","S01002212","All",15
"1995","S01002212","All",12
"1996","S01002212","All",8
"1997","S01002212","All",11
"1980","S01002212","All",2
"1981","S01002212","All",3
"1982","S01002212","All",2
"1983","S01002212","All",1
"1984","S01002212","All",5
"1985","S01002212","All",9
"1986","S01002212","All",6
"1987","S01002212","All",6
"1988","S01002212","All",14
"1989","S01002212","All",36
"1990","S01002212","All",40
"1991","S01002212","All",27
"1992","S01002212","All",19
"1994","S01002212","Flat",15
"1987","S01002212","Flat",6
"1995","S01002212","Flat",12
"1996","S01002212","Flat",8
"1997","S01002212","Flat",11
"1988","S01002212","Flat",14
"1991","S01002212","Flat",27
"1980","S01002212","Flat",2
"1981","S01002212","Flat",3
